id,hub,zcta,state,latitude,longitude,predicted_pressure,predicted_risk,owner_households,renter_households,owner_yoy_pct,renter_yoy_pct,housing_units_yoy_pct,median_rent_usd
54527-2024,ZCTA 54527,54527,US,46.126172,-90.640325,99.98959707279036,OK,414,54,-1.19,-12.9,-2.22,559.0
56589-2024,ZCTA 56589,56589,US,47.21196,-95.727525,99.98892087028888,OK,596,89,-5.55,-12.75,-2.33,608.0
64449-2024,ZCTA 64449,64449,US,40.0412,-94.978475,99.98589926464949,OK,139,19,-13.66,-13.64,-2.99,783.0
12740-2024,ZCTA 12740,12740,US,41.938832,-74.434026,99.98243399835724,OK,632,130,4.98,-28.57,-5.39,871.0
60119-2024,ZCTA 60119,60119,US,41.851532,-88.476451,99.98035594385242,OK,4016,328,1.75,-22.09,0.46,1538.0
54137-2024,ZCTA 54137,54137,US,44.75843,-88.256104,99.97456046290398,OK,445,19,5.2,-17.39,3.95,645.0
26866-2024,ZCTA 26866,26866,US,38.80407,-79.24863,99.97014176733494,OK,345,39,22.34,-33.9,11.29,777.0
50479-2024,ZCTA 50479,50479,US,42.941186,-93.408191,99.9698363501404,OK,251,37,-9.39,-17.78,-4.2,839.0
46166-2024,ZCTA 46166,46166,US,39.4269,-86.590326,99.96976322158883,OK,981,88,13.54,-29.6,2.48,1102.0
68050-2024,ZCTA 68050,68050,US,41.300053,-96.842321,99.96011750452858,OK,180,22,-12.62,-8.33,-9.64,850.0
52352-2024,ZCTA 52352,52352,US,42.28913,-91.777966,99.95559659596326,OK,571,98,-2.56,-25.19,-4.5,864.0
06073-2024,ZCTA 06073,6073,US,41.660572,-72.568477,99.93590108439778,OK,1854,146,-8.22,-12.05,-9.12,1408.0
42441-2024,ZCTA 42441,42441,US,37.364757,-87.655014,99.93033278971106,OK,538,59,-1.82,-19.18,-0.84,919.0
15357-2024,ZCTA 15357,15357,US,39.941608,-79.980409,99.92245985652156,OK,579,70,-2.53,-19.54,-5.22,1014.0
13319-2024,ZCTA 13319,13319,US,43.02709,-75.265991,99.91142125388568,OK,130,66,-18.24,-29.79,-28.76,680.0
35053-2024,ZCTA 35053,35053,US,34.065536,-87.066361,99.90061008197374,OK,1226,50,15.33,-21.88,7.0,848.0
56326-2024,ZCTA 56326,56326,US,46.039558,-95.670809,99.89415848136667,OK,596,93,-4.49,-18.42,-5.18,702.0
15765-2024,ZCTA 15765,15765,US,40.592635,-79.000291,99.88395554507305,OK,471,68,1.07,-24.44,-1.31,698.0
05743-2024,ZCTA 05743,5743,US,43.6776,-73.304843,99.88344366123027,OK,1267,261,-3.06,-25.64,-0.71,931.0
70777-2024,ZCTA 70777,70777,US,30.73968,-91.07711,99.8696211025722,OK,1419,154,8.57,-30.0,3.82,1579.0
50629-2024,ZCTA 50629,50629,US,42.648669,-92.071537,99.8636445231522,OK,700,100,2.19,-25.93,-3.69,686.0
43939-2024,ZCTA 43939,43939,US,40.16717,-80.80002,99.86086504288257,OK,143,11,-8.33,-8.33,-7.61,910.0
52411-2024,ZCTA 52411,52411,US,42.053819,-91.729266,99.84633568772625,OK,2819,53,-1.16,-10.17,0.92,1227.0
05345-2024,ZCTA 05345,5345,US,42.987484,-72.664676,99.8448428542262,OK,658,111,8.58,-30.19,-4.63,1428.0
54526-2024,ZCTA 54526,54526,US,45.529271,-90.85718,99.83572737980442,OK,266,32,-1.48,-15.79,-1.05,940.0
38381-2024,ZCTA 38381,38381,US,35.349348,-88.959502,99.83201489208886,OK,436,89,0.69,-28.8,-1.96,682.0
50647-2024,ZCTA 50647,50647,US,42.650931,-92.49703,99.83132534864832,OK,757,42,-1.56,-12.5,-1.2,618.0
50859-2024,ZCTA 50859,50859,US,41.067099,-94.597342,99.8302248004433,OK,234,36,-1.27,-25.0,-6.48,1000.0
62077-2024,ZCTA 62077,62077,US,39.031822,-89.511541,99.82047071900789,OK,159,13,24.22,-38.1,14.02,970.0
75158-2024,ZCTA 75158,75158,US,32.465314,-96.401101,99.80715861875237,OK,1563,177,0.32,-22.03,-3.11,1174.0
06447-2024,ZCTA 06447,6447,US,41.636439,-72.454002,99.79850158509048,OK,2023,161,4.28,-23.7,2.04,1333.0
26588-2024,ZCTA 26588,26588,US,39.578871,-80.143989,99.79380044194095,OK,935,164,3.54,-28.07,-7.14,835.0
83217-2024,ZCTA 83217,83217,US,42.769278,-111.927009,99.78571767019989,OK,215,24,-17.31,-4.0,-9.74,1083.0
31833-2024,ZCTA 31833,31833,US,32.8429,-85.091845,99.77857349553331,OK,2119,402,13.38,-36.39,2.47,801.0
39455-2024,ZCTA 39455,39455,US,31.011564,-89.470558,99.77761574611701,OK,2715,410,-9.89,-16.33,-7.57,913.0
35739-2024,ZCTA 35739,35739,US,34.968586,-86.791036,99.77502912993897,OK,1898,295,6.57,-30.75,-2.09,830.0
14826-2024,ZCTA 14826,14826,US,42.496244,-77.4925,99.77408597937064,OK,740,79,-1.73,-15.96,-3.89,691.0
71921-2024,ZCTA 71921,71921,US,34.250818,-93.405281,99.7737435477951,OK,1085,154,4.93,-26.32,-1.25,810.0
31565-2024,ZCTA 31565,31565,US,31.070708,-81.643418,99.7702805204079,OK,929,77,22.4,-34.75,6.43,936.0
17339-2024,ZCTA 17339,17339,US,40.134907,-76.876143,99.75517240572213,OK,2295,282,0.26,-24.8,-3.73,1220.0
05905-2024,ZCTA 05905,5905,US,44.702779,-71.677771,99.75508793562705,OK,407,34,-3.1,-10.53,-1.03,1031.0
77612-2024,ZCTA 77612,77612,US,30.401923,-93.935124,99.74376389474794,OK,3323,381,4.27,-24.1,-1.26,816.0
58228-2024,ZCTA 58228,58228,US,47.868067,-97.345202,99.73218777061876,OK,265,58,3.52,-28.4,-6.92,737.0
06422-2024,ZCTA 06422,6422,US,41.468922,-72.684525,99.72116226109411,OK,2782,204,-0.22,-18.4,-1.88,1154.0
96703-2024,ZCTA 96703,96703,US,22.13614,-159.371914,99.71514146649204,OK,745,77,3.19,-28.7,3.81,2015.0
74032-2024,ZCTA 74032,74032,US,36.20693,-96.898778,99.71244202023586,OK,587,111,-0.51,-25.0,-2.67,868.0
55922-2024,ZCTA 55922,55922,US,43.562105,-91.895571,99.71154824046198,OK,250,43,1.63,-28.33,-4.22,619.0
56138-2024,ZCTA 56138,56138,US,43.537042,-96.380221,99.70225735612709,OK,286,77,-6.54,-30.0,-12.12,962.0
48886-2024,ZCTA 48886,48886,US,43.415719,-85.159692,99.6899925672614,OK,582,60,-3.8,-14.29,-0.92,950.0
03034-2024,ZCTA 03034,3034,US,43.056895,-71.340635,99.6814628994486,OK,1376,119,-2.76,-17.36,-4.08,1213.0
71333-2024,ZCTA 71333,71333,US,30.909986,-92.07187,99.66647762427047,OK,142,28,-21.55,-6.67,0.61,403.0
06026-2024,ZCTA 06026,6026,US,41.929718,-72.745384,99.65627832382377,OK,1721,234,9.9,-33.71,-1.99,1324.0
21029-2024,ZCTA 21029,21029,US,39.213559,-76.959393,99.65524464927968,OK,3798,258,1.69,-23.44,-0.75,3501.0
35114-2024,ZCTA 35114,35114,US,33.222515,-86.866567,99.65508336447937,OK,2419,202,-1.22,-17.89,-4.56,1084.0
65327-2024,ZCTA 65327,65327,US,38.976539,-93.484089,99.65042154298656,OK,87,9,7.41,-25.0,3.64,850.0
98922-2024,ZCTA 98922,98922,US,47.226222,-120.865422,99.64326833617625,OK,3068,486,5.32,-27.25,0.37,1302.0
58240-2024,ZCTA 58240,58240,US,47.635966,-97.48458,99.63889957469841,OK,353,66,-8.07,-16.46,-10.75,770.0
48728-2024,ZCTA 48728,48728,US,44.743789,-83.822123,99.62297736853094,OK,161,19,-4.73,-9.52,-3.04,1097.0
76630-2024,ZCTA 76630,76630,US,31.349603,-97.222639,99.6101060844703,OK,597,96,-2.13,-26.15,-6.47,1186.0
44802-2024,ZCTA 44802,44802,US,41.045338,-83.41911,99.60827285612807,OK,268,32,-17.03,-8.57,-12.57,729.0
45131-2024,ZCTA 45131,45131,US,38.789761,-83.966967,99.60823748036438,OK,58,30,3.57,-44.44,-16.55,619.0
43322-2024,ZCTA 43322,43322,US,40.532546,-83.208117,99.58843269972857,OK,121,22,-3.2,-26.67,-9.09,775.0
28478-2024,ZCTA 28478,28478,US,34.64284,-78.042039,99.58408593188659,OK,1895,192,5.81,-23.81,0.43,718.0
27806-2024,ZCTA 27806,27806,US,35.304999,-76.756067,99.52668204468091,OK,724,116,2.26,-27.04,1.49,935.0
47124-2024,ZCTA 47124,47124,US,38.365131,-86.004354,99.52359127643429,OK,1776,37,-0.06,-11.9,-0.93,1163.0
53033-2024,ZCTA 53033,53033,US,43.239613,-88.25398,99.51325088637137,OK,2411,67,1.52,-16.25,1.5,1608.0
07825-2024,ZCTA 07825,7825,US,40.982962,-74.961996,99.50827980462809,OK,3212,230,2.52,-21.77,-2.27,1775.0
79081-2024,ZCTA 79081,79081,US,36.218996,-101.204732,99.50293246077483,OK,922,203,5.98,-33.0,-6.95,1109.0
29590-2024,ZCTA 29590,29590,US,33.56892,-79.848696,99.4987787751597,OK,897,120,4.42,-25.93,-1.67,674.0
68956-2024,ZCTA 68956,68956,US,40.631616,-98.68814,99.48222576060924,OK,390,42,6.56,-25.0,-3.06,772.0
76832-2024,ZCTA 76832,76832,US,30.962958,-98.746925,99.47966323543098,OK,149,40,23.14,-42.03,-2.91,975.0
72554-2024,ZCTA 72554,72554,US,36.443532,-91.555087,99.47855010135076,OK,891,108,-2.94,-14.96,-3.02,425.0
69040-2024,ZCTA 69040,69040,US,40.354825,-101.119871,99.47300588385998,OK,182,27,-11.65,-12.9,-9.86,775.0
49270-2024,ZCTA 49270,49270,US,41.873675,-83.680783,99.45674721528977,OK,1885,158,-2.73,-15.96,-4.62,918.0
66755-2024,ZCTA 66755,66755,US,37.91177,-95.168695,99.45021603682144,OK,311,50,8.74,-31.51,11.41,411.0
78959-2024,ZCTA 78959,78959,US,29.700745,-97.301328,99.438363194919,OK,433,135,-15.43,-23.3,-17.83,936.0
47989-2024,ZCTA 47989,47989,US,39.890345,-87.04904,99.4347883215675,OK,471,37,4.2,-17.78,-2.69,483.0
66535-2024,ZCTA 66535,66535,US,39.26703,-96.433702,99.42871257726512,OK,1206,199,2.03,-27.64,-3.37,892.0
42078-2024,ZCTA 42078,42078,US,37.277501,-88.286608,99.42551399725797,OK,613,72,3.55,-20.88,-2.59,669.0
11721-2024,ZCTA 11721,11721,US,40.902425,-73.371427,99.41988833799168,OK,2335,82,-0.13,-16.33,-0.52,3501.0
56309-2024,ZCTA 56309,56309,US,46.07926,-95.805971,99.4173241752969,OK,441,78,-3.92,-20.41,-4.04,750.0
50106-2024,ZCTA 50106,50106,US,41.881076,-92.805779,99.41399725819655,OK,436,37,0.93,-19.57,0.39,678.0
42325-2024,ZCTA 42325,42325,US,37.316867,-87.269397,99.41391829905233,OK,744,89,19.04,-39.04,8.74,903.0
04352-2024,ZCTA 04352,4352,US,44.466488,-69.96045,99.40779120661587,OK,660,75,6.62,-21.88,-2.9,893.0
48818-2024,ZCTA 48818,48818,US,43.272681,-84.897851,99.40370586304908,OK,817,108,-1.8,-17.56,-3.04,811.0
62443-2024,ZCTA 62443,62443,US,38.955761,-88.631112,99.40313708826675,OK,571,47,-9.51,-11.32,-5.41,911.0
01068-2024,ZCTA 01068,1068,US,42.353887,-72.060685,99.39775035739204,OK,575,53,0.35,-20.9,-1.43,1174.0
56465-2024,ZCTA 56465,56465,US,46.537322,-94.11443,99.39146511837384,OK,999,45,4.17,-16.67,0.91,1663.0
73730-2024,ZCTA 73730,73730,US,36.311725,-97.541166,99.38383576489753,OK,236,27,-6.72,-15.62,-7.86,950.0
37332-2024,ZCTA 37332,37332,US,35.60059,-84.949548,99.37943931983963,OK,708,72,-17.77,-6.49,-23.61,1029.0
37645-2024,ZCTA 37645,37645,US,36.562766,-82.662455,99.37900470729609,OK,1870,176,5.06,-23.81,1.09,643.0
15870-2024,ZCTA 15870,15870,US,41.582792,-78.582366,99.375059304065,OK,463,36,-6.84,-7.69,-6.84,767.0
96776-2024,ZCTA 96776,96776,US,20.002196,-155.375449,99.3597260050904,OK,416,100,3.74,-34.21,-10.78,2205.0
01921-2024,ZCTA 01921,1921,US,42.683108,-71.027188,99.35361604203085,OK,2643,140,-3.61,-12.5,-1.72,776.0
31052-2024,ZCTA 31052,31052,US,32.789015,-83.840075,99.34945727511982,OK,2733,290,-4.37,-18.08,-5.03,982.0
57234-2024,ZCTA 57234,57234,US,44.610285,-96.894291,99.34460949865725,OK,442,55,-4.95,-12.7,-11.46,763.0
65024-2024,ZCTA 65024,65024,US,38.629998,-91.774725,99.34354818728734,OK,427,46,4.66,-20.69,-2.09,631.0
16233-2024,ZCTA 16233,16233,US,41.367965,-79.285336,99.34273388254041,OK,462,28,3.82,-15.15,-2.43,626.0
04939-2024,ZCTA 04939,4939,US,45.077258,-69.158771,99.3405562202382,OK,316,45,0.64,-23.73,-0.44,794.0
96088-2024,ZCTA 96088,96088,US,40.51087,-121.876112,99.33861869430625,OK,1918,195,-2.19,-18.07,-3.53,1017.0
24128-2024,ZCTA 24128,24128,US,37.339994,-80.482544,99.33281217414438,OK,553,62,-12.78,-12.68,3.36,661.0
78832-2024,ZCTA 78832,78832,US,29.409706,-100.391405,99.32010889164371,OK,967,185,6.97,-32.97,-4.26,1272.0
86432-2024,ZCTA 86432,86432,US,36.799245,-113.723952,99.31866425124929,OK,1209,259,-5.4,-21.28,-5.53,914.0
01032-2024,ZCTA 01032,1032,US,42.457613,-72.81478,99.30838720504279,OK,217,23,-0.91,-17.86,-4.36,875.0
36316-2024,ZCTA 36316,36316,US,31.175691,-85.863975,99.30304264118814,OK,725,109,2.55,-26.85,-3.88,1131.0
43358-2024,ZCTA 43358,43358,US,40.41459,-83.537606,99.3020297369389,OK,856,131,0.71,-28.02,-4.42,1122.0
04029-2024,ZCTA 04029,4029,US,43.887546,-70.655358,99.29979750230628,OK,754,93,3.71,-22.5,2.59,1533.0
15742-2024,ZCTA 15742,15742,US,40.810515,-78.870088,99.29098990958433,OK,288,41,0.7,-22.64,-2.82,719.0
14098-2024,ZCTA 14098,14098,US,43.334633,-78.378309,99.28116613721113,OK,863,172,-4.64,-21.46,-6.16,932.0
55790-2024,ZCTA 55790,55790,US,47.825233,-92.376129,99.26844143577449,OK,770,93,-1.16,-12.26,-0.17,669.0
48022-2024,ZCTA 48022,48022,US,43.023396,-82.802404,99.26632931251659,OK,1051,26,1.64,-16.13,1.41,1050.0
40310-2024,ZCTA 40310,40310,US,37.750044,-84.772759,99.26397396949355,OK,133,48,-2.92,-34.25,-10.51,957.0
75780-2024,ZCTA 75780,75780,US,31.989107,-95.091218,99.24455491451423,OK,96,15,20.0,-37.5,-13.25,1016.0
48746-2024,ZCTA 48746,48746,US,43.260277,-83.541049,99.23939522978057,OK,3055,278,3.74,-22.56,-0.35,985.0
48509-2024,ZCTA 48509,48509,US,43.029903,-83.60068,99.21193816297861,OK,3263,441,-3.92,-22.22,-4.85,1090.0
50604-2024,ZCTA 50604,50604,US,42.601831,-92.896477,99.20434134117517,OK,579,84,-3.02,-22.22,-4.53,627.0
32617-2024,ZCTA 32617,32617,US,29.308388,-82.074366,99.19558786716895,OK,1255,157,-4.05,-18.23,-6.04,1048.0
65332-2024,ZCTA 65332,65332,US,38.619836,-93.413505,99.17488920880237,OK,677,62,-6.88,-15.07,-6.01,1068.0
63882-2024,ZCTA 63882,63882,US,36.91639,-89.219749,99.13111751051665,OK,100,32,-2.91,-30.43,-7.84,594.0
97040-2024,ZCTA 97040,97040,US,45.617111,-121.388115,99.12403870517858,OK,467,104,6.86,-35.4,-8.85,1169.0
61084-2024,ZCTA 61084,61084,US,42.123586,-89.190072,99.1213230385707,OK,1121,125,1.08,-21.88,-4.0,850.0
61517-2024,ZCTA 61517,61517,US,40.818955,-89.846915,99.11310506670475,OK,1019,125,4.41,-28.98,-0.68,957.0
88026-2024,ZCTA 88026,88026,US,32.752019,-108.162996,99.1008873987179,OK,488,121,9.17,-35.98,-9.92,543.0
56225-2024,ZCTA 56225,56225,US,45.440973,-96.442682,99.08057456340627,OK,243,51,-6.18,-17.74,-4.48,635.0
06423-2024,ZCTA 06423,6423,US,41.456609,-72.391351,99.05927251527626,OK,2049,88,2.86,-20.0,5.95,1663.0
58769-2024,ZCTA 58769,58769,US,48.305501,-102.235314,99.05824218807601,OK,43,28,-40.28,-15.15,-22.7,1094.0
35054-2024,ZCTA 35054,35054,US,33.502019,-86.337925,99.05615742825944,OK,1465,173,-6.39,-16.83,-7.95,1064.0
56221-2024,ZCTA 56221,56221,US,45.560013,-96.187081,99.04883889912932,OK,289,54,-11.62,-19.4,-12.64,779.0
16246-2024,ZCTA 16246,16246,US,40.791717,-79.182161,99.04862555996586,OK,50,9,11.11,-35.71,6.85,830.0
12455-2024,ZCTA 12455,12455,US,42.149301,-74.661616,99.03501820984081,OK,709,157,3.65,-25.59,-2.95,986.0
57066-2024,ZCTA 57066,57066,US,42.988653,-97.867208,99.01639052599191,OK,548,76,12.76,-33.91,7.86,753.0
43915-2024,ZCTA 43915,43915,US,39.745732,-80.931259,99.00036691684447,OK,502,54,-6.69,-12.9,-10.55,742.0
62677-2024,ZCTA 62677,62677,US,39.852668,-89.879391,98.99880724076348,OK,783,67,6.39,-25.56,3.24,1037.0
60491-2024,ZCTA 60491,60491,US,41.602698,-87.962605,98.98918872135641,OK,7248,400,3.22,-21.72,1.38,1823.0
60951-2024,ZCTA 60951,60951,US,40.919046,-87.740751,98.98715337934277,OK,327,36,17.2,-36.84,8.82,846.0
98394-2024,ZCTA 98394,98394,US,47.320469,-122.78968,98.96674696161972,OK,330,57,-5.98,-19.72,-6.57,843.0
54564-2024,ZCTA 54564,54564,US,45.604132,-89.961429,98.96129420244588,OK,177,18,4.12,-14.29,2.06,390.0
56389-2024,ZCTA 56389,56389,US,45.801276,-95.086381,98.95865146724537,OK,26,6,-18.75,-14.29,-20.75,1375.0
63560-2024,ZCTA 63560,63560,US,40.367197,-93.115387,98.957834423756,OK,19,8,26.67,-38.46,-34.12,1042.0
38572-2024,ZCTA 38572,38572,US,35.849059,-85.128961,98.94230108702227,OK,4987,333,5.9,-21.46,2.36,956.0
14070-2024,ZCTA 14070,14070,US,42.419658,-78.917725,98.94139798806185,OK,1650,381,-0.96,-30.73,-6.45,771.0
48468-2024,ZCTA 48468,48468,US,43.938412,-82.775181,98.92512436894035,OK,584,38,10.19,-20.83,-0.28,638.0
49262-2024,ZCTA 49262,49262,US,41.963612,-84.46829,98.92090196920716,OK,459,39,4.32,-23.53,0.95,914.0
02769-2024,ZCTA 02769,2769,US,41.846878,-71.24487,98.91565371275559,OK,4339,331,2.99,-23.02,-0.52,1195.0
64490-2024,ZCTA 64490,64490,US,39.742047,-94.514842,98.9126270020474,OK,618,81,2.32,-26.36,-1.97,960.0
79782-2024,ZCTA 79782,79782,US,32.189391,-101.882857,98.89760471285,OK,1268,269,11.42,-41.01,-3.73,963.0
95601-2024,ZCTA 95601,95601,US,38.424865,-120.830278,98.89650885625078,OK,115,37,-4.17,-38.33,-7.39,1708.0
04760-2024,ZCTA 04760,4760,US,46.333559,-67.91755,98.8952451186737,OK,253,34,-5.6,-17.07,-6.22,833.0
18092-2024,ZCTA 18092,18092,US,40.469697,-75.51314,98.89347325590956,OK,1106,123,2.41,-27.22,-1.6,1181.0
25405-2024,ZCTA 25405,25405,US,39.408919,-77.962368,98.89347136819374,OK,4731,654,-1.23,-27.25,-4.78,1631.0
23942-2024,ZCTA 23942,23942,US,37.129727,-78.298581,98.87944039036425,OK,326,95,-22.2,-22.13,-16.76,775.0
05761-2024,ZCTA 05761,5761,US,43.334617,-73.13932,98.87907201316436,OK,432,45,7.2,-26.23,-2.47,1431.0
49329-2024,ZCTA 49329,49329,US,43.4067,-85.494998,98.87010382897842,OK,3061,309,3.1,-23.51,0.65,832.0
13864-2024,ZCTA 13864,13864,US,42.274969,-76.390479,98.82943087090396,OK,512,148,-1.54,-39.09,-13.5,731.0
28789-2024,ZCTA 28789,28789,US,35.407057,-83.316777,98.82316256590316,OK,1741,644,-0.74,-33.88,-9.29,990.0
29470-2024,ZCTA 29470,29470,US,32.814197,-80.210254,98.8066991499148,OK,1821,268,-3.19,-24.93,-4.56,944.0
33565-2024,ZCTA 33565,33565,US,28.085906,-82.148114,98.79193764459045,OK,5700,574,5.01,-28.16,2.87,1454.0
74636-2024,ZCTA 74636,74636,US,36.822566,-97.522218,98.78252073039366,OK,50,16,-1.96,-30.43,-16.35,758.0
99841-2024,ZCTA 99841,99841,US,57.955765,-135.517468,98.77835089110114,OK,85,8,-17.48,0.0,-8.49,513.0
76518-2024,ZCTA 76518,76518,US,30.852029,-97.137995,98.76856433771911,OK,342,94,-5.79,-29.32,-11.59,704.0
44864-2024,ZCTA 44864,44864,US,40.667625,-82.320628,98.758173615896,OK,1105,134,-3.32,-19.76,-4.57,817.0
07863-2024,ZCTA 07863,7863,US,40.807571,-74.957451,98.75807678142623,OK,1460,132,2.6,-25.84,-1.61,1589.0
64439-2024,ZCTA 64439,64439,US,39.524407,-94.753446,98.75590608344024,OK,525,57,3.55,-25.0,-1.06,454.0
03249-2024,ZCTA 03249,3249,US,43.519499,-71.375837,98.7390336520428,OK,2834,210,5.27,-20.75,4.01,1150.0
76637-2024,ZCTA 76637,76637,US,31.774623,-97.756011,98.7320859207119,OK,131,45,-8.39,-30.77,-8.91,943.0
28441-2024,ZCTA 28441,28441,US,34.811459,-78.427416,98.7300271492579,OK,792,202,0.13,-33.55,-8.57,952.0
47126-2024,ZCTA 47126,47126,US,38.547252,-85.776209,98.72742113142873,OK,1440,111,-1.03,-16.54,-5.72,853.0
44824-2024,ZCTA 44824,44824,US,41.383272,-82.805888,98.7259377813547,OK,1294,191,-9.0,-18.38,-9.16,717.0
17520-2024,ZCTA 17520,17520,US,40.097518,-76.349193,98.72413854643887,OK,2033,179,2.62,-25.42,0.32,1362.0
39039-2024,ZCTA 39039,39039,US,32.816556,-90.22886,98.71297471139756,OK,792,119,-8.86,-17.36,-13.45,1301.0
87320-2024,ZCTA 87320,87320,US,35.807587,-108.871347,98.7037382463652,OK,176,22,-5.38,-15.38,-7.9,800.0
04280-2024,ZCTA 04280,4280,US,44.116831,-70.062582,98.6912337762965,OK,2861,163,3.02,-18.91,-0.18,980.0
27551-2024,ZCTA 27551,27551,US,36.432843,-78.05017,98.68886293679044,OK,688,94,1.18,-17.54,-5.61,1105.0
08019-2024,ZCTA 08019,8019,US,39.765587,-74.530053,98.68351946537737,OK,318,26,0.32,-23.53,-1.3,2031.0
56314-2024,ZCTA 56314,56314,US,45.814701,-94.432957,98.68240013520476,OK,446,43,3.96,-24.56,1.35,775.0
40440-2024,ZCTA 40440,40440,US,37.57921,-84.840423,98.67704114733614,OK,836,114,1.95,-26.45,-6.25,983.0
74455-2024,ZCTA 74455,74455,US,35.361613,-95.268894,98.6741603656761,OK,902,148,-4.35,-17.32,-3.54,694.0
75094-2024,ZCTA 75094,75094,US,33.01983,-96.613463,98.6734427550951,OK,6372,498,7.38,-30.35,3.35,2794.0
54766-2024,ZCTA 54766,54766,US,45.340738,-90.857989,98.66973693514842,OK,587,74,-4.71,-20.43,-3.89,885.0
60431-2024,ZCTA 60431,60431,US,41.509986,-88.190357,98.66348423318418,OK,8270,610,1.52,-23.37,-1.02,1410.0
52768-2024,ZCTA 52768,52768,US,41.70068,-90.386997,98.66328604298805,OK,491,54,9.84,-30.77,1.49,600.0
83656-2024,ZCTA 83656,83656,US,43.724975,-116.795398,98.66237186826996,OK,154,34,-10.47,-26.09,-13.39,1125.0
42266-2024,ZCTA 42266,42266,US,36.744341,-87.357244,98.64921967628452,OK,677,171,1.8,-34.48,-8.68,923.0
99110-2024,ZCTA 99110,99110,US,48.008305,-117.581111,98.63122655227218,OK,467,106,-7.71,-28.86,-11.62,954.0
08027-2024,ZCTA 08027,8027,US,39.828521,-75.294384,98.62118233058571,OK,1850,193,10.05,-33.22,3.93,1297.0
35575-2024,ZCTA 35575,35575,US,34.036179,-87.588153,98.61859935415231,OK,340,76,1.19,-31.53,-6.8,780.0
51350-2024,ZCTA 51350,51350,US,43.307533,-95.598273,98.61230597772384,OK,133,24,8.13,-33.33,-7.8,390.0
61453-2024,ZCTA 61453,61453,US,41.013477,-90.76321,98.60806195906672,OK,241,38,6.64,-30.91,7.32,920.0
13303-2024,ZCTA 13303,13303,US,43.367414,-75.468212,98.57408310445766,OK,488,75,-0.81,-27.18,-6.07,973.0
94973-2024,ZCTA 94973,94973,US,38.012591,-122.6394,98.56954492639281,OK,592,54,2.42,-27.03,-5.87,2395.0
01452-2024,ZCTA 01452,1452,US,42.495111,-72.002339,98.56849948241185,OK,1576,110,6.2,-24.66,2.87,953.0
31808-2024,ZCTA 31808,31808,US,32.63161,-85.01055,98.56495805004414,OK,2970,142,-0.2,-17.44,-1.06,1520.0
84021-2024,ZCTA 84021,84021,US,40.108226,-110.533757,98.56427412279277,OK,917,148,0.88,-22.92,-5.47,1064.0
05356-2024,ZCTA 05356,5356,US,42.975906,-72.864609,98.56234756719041,OK,353,39,20.48,-23.53,0.92,528.0
46910-2024,ZCTA 46910,46910,US,41.04384,-86.036345,98.55636224122281,OK,988,137,8.57,-34.13,5.18,857.0
77880-2024,ZCTA 77880,77880,US,30.286936,-96.189365,98.54784933097369,OK,1039,145,8.0,-30.95,-7.89,988.0
99832-2024,ZCTA 99832,99832,US,57.966798,-136.083433,98.54618931060402,OK,35,6,29.63,-40.0,5.07,950.0
47954-2024,ZCTA 47954,47954,US,39.899903,-86.818778,98.52444040526748,OK,825,89,1.23,-23.93,-1.59,698.0
03603-2024,ZCTA 03603,3603,US,43.247906,-72.373709,98.50792808990877,OK,1391,335,-6.52,-30.21,-9.11,1096.0
46723-2024,ZCTA 46723,46723,US,41.245823,-85.326752,98.500405908315,OK,2692,340,-0.19,-25.6,-3.17,705.0
65256-2024,ZCTA 65256,65256,US,39.121586,-92.455552,98.49921968379046,OK,736,73,7.45,-27.72,4.62,694.0
14171-2024,ZCTA 14171,14171,US,42.424674,-78.649832,98.49601393210138,OK,713,41,-4.3,-10.87,-6.65,643.0
18830-2024,ZCTA 18830,18830,US,41.959088,-76.114452,98.4925155127095,OK,226,35,2.73,-23.91,-0.94,920.0
61338-2024,ZCTA 61338,61338,US,41.470139,-89.66514,98.4921800399587,OK,115,23,-1.71,-28.12,-2.73,1029.0
15060-2024,ZCTA 15060,15060,US,40.370151,-80.28885,98.48061270527218,OK,365,42,11.96,-30.0,4.42,744.0
64001-2024,ZCTA 64001,64001,US,39.10118,-93.536555,98.46637355569996,OK,270,38,-7.53,-19.15,-9.09,783.0
85087-2024,ZCTA 85087,85087,US,33.925005,-112.148875,98.45967748405955,OK,3582,161,3.92,-23.7,3.98,2280.0
55046-2024,ZCTA 55046,55046,US,44.442784,-93.410436,98.44859205500232,OK,1941,185,7.12,-28.57,2.45,925.0
01257-2024,ZCTA 01257,1257,US,42.085246,-73.367483,98.42633334027057,OK,710,196,-7.07,-34.23,-10.34,2125.0
12870-2024,ZCTA 12870,12870,US,43.839222,-73.765598,98.42551638705321,OK,654,113,2.03,-18.71,-1.73,516.0
54832-2024,ZCTA 54832,54832,US,46.319287,-91.343441,98.39884247844687,OK,171,37,-1.16,-21.28,-2.13,1063.0
68337-2024,ZCTA 68337,68337,US,40.098408,-95.831894,98.39057316975506,OK,131,17,-11.49,-15.0,-9.38,700.0
43903-2024,ZCTA 43903,43903,US,40.472134,-80.973297,98.3829917637294,OK,652,132,-1.95,-26.26,-2.74,661.0
22642-2024,ZCTA 22642,22642,US,38.948118,-78.027722,98.37643786270304,OK,1369,151,-2.63,-21.35,-4.59,1683.0
